apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,30.0,0.44999999999999896,724840.9577377684,rowcol,0.5237599306179902,0.052840433711398904,0.07825505207192437,0.23305520835915283,0.11099248584995879,0.2902769593535075,0.07067212806433205,0.17067651552522764,0.31131026043107723
True,-60.0,0.14999999999999894,724840.9577377684,rowcol,0.48416959328759474,0.04921809441659135,0.086721551256342,0.2245948917623534,0.1583614251201547,0.28068751593321345,0.06572846543043832,0.16311659280488958,0.3113164430186954
True,60.0,0.14999999999999894,724840.9577377684,rowcol,0.48416959328759474,0.04921809441659135,0.086721551256342,0.2245948917623534,0.1583614251201547,0.28068751593321345,0.06572846543043834,0.16311659280488958,0.3113164430186954
True,20.0,0.44999999999999896,724840.9577377684,rowcol,0.5207838270647048,0.05240446559845386,0.07894210201170902,0.23238529954597445,0.11100839347013101,0.2840543787651128,0.07156531823927195,0.1776569590497928,0.31132740155768346
False,-40.0,-0.15000000000000105,724840.9577377684,rowcol,0.4942494169051323,0.05014939977920211,0.08394761119982658,0.2275608362322708,0.16760256330427045,0.2877378384607454,0.056669530405981966,0.16032960409172206,0.3115084474320974
False,80.0,-0.15000000000000105,724840.9577377684,rowcol,0.4942494169051323,0.05014939977920211,0.08394761119982658,0.22756083623227077,0.16760256330427045,0.2877378384607454,0.056669530405981966,0.16032960409172206,0.3115084474320974
False,20.0,0.14999999999999894,724840.9577377684,rowcol,0.4942494169055899,0.05014939977921944,0.08394761120089436,0.22756083623206377,0.16760256330652304,0.28773783845994105,0.056669530406637726,0.16032960409239508,0.31150844743295814
True,10.0,0.44999999999999896,724840.9577377684,rowcol,0.5086663124040911,0.051006697536459894,0.0821409254908361,0.22985289835339245,0.11104673775178583,0.27737214010477845,0.07569176156811744,0.18044951570913037,0.3119938238442286
False,-20.0,-0.15000000000000105,724840.9577377684,rowcol,0.4942494168973663,0.05014939985574054,0.08399070467016559,0.22811832414922903,0.16776396452369036,0.287915012796129,0.056657968531175454,0.16151620841971756,0.3121090288193946
False,-80.0,0.14999999999999894,724840.9577377684,rowcol,0.4942494168978238,0.05014939985575787,0.08399070467125212,0.22811832414927763,0.16776396452599143,0.28791501279537696,0.05665796853183781,0.16151620842097153,0.31210902882052977
False,40.0,0.14999999999999894,724840.9577377684,rowcol,0.4942494168978238,0.05014939985575787,0.08399070467125212,0.22811832414927763,0.16776396452599143,0.28791501279537696,0.05665796853183781,0.16151620842097153,0.31210902882052977
True,-80.0,0.44999999999999896,724840.9577377684,rowcol,0.5207838270413554,0.05240446583049525,0.07890353017077771,0.23359937776803236,0.11100850067593052,0.2838226612327035,0.07151497923415921,0.180870625700488,0.3125029079388101
True,40.0,0.44999999999999896,724840.9577377684,rowcol,0.5207838270413554,0.05240446583049525,0.07890353017077772,0.23359937776803236,0.11100850067593053,0.2838226612327035,0.07151497923415921,0.180870625700488,0.3125029079388101
True,-10.0,0.14999999999999894,724840.9577377684,rowcol,0.4774646034116283,0.048776258728392204,0.09001687003686408,0.22339791210837723,0.15836418420495124,0.2817741379372677,0.0707717607780738,0.1584481466033719,0.3134147821452413
True,-60.0,0.29999999999999893,724840.9577377684,rowcol,0.48656270515551187,0.04945455494018592,0.08587647038975718,0.2281479607432843,0.13435028772775473,0.27971108862711874,0.07368107880011641,0.1732878163046587,0.31402443113304146
