apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,65.0,0.14999999999999894,645257.9091640739,rowcol,0.48079508780507585,0.049016562519688625,0.08843800497164894,0.22440165519122196,0.16065872862013933,0.2811370093179512,0.06739508602463895,0.16197195261090758,0.3128396601628709
True,-5.0,0.29999999999999893,645257.9091640739,rowcol,0.4797759795722732,0.049047081198444094,0.08830464723963816,0.22476227295863865,0.13884990649788378,0.280539990355369,0.07553054205826361,0.16375323200963715,0.3130669201982768
True,-10.0,0.14999999999999894,645257.9091640739,rowcol,0.4778989722692206,0.0487955862694939,0.0900470906454477,0.22329810657020657,0.1606613103342754,0.2817907268293834,0.06986769102244633,0.1581640808511669,0.3133451972156543
False,15.0,0.14999999999999894,645257.9091640739,rowcol,0.49098667460860607,0.04972419880759563,0.08863028008527735,0.2247456446864982,0.17756630970060186,0.28271749518161254,0.0594977021598647,0.1605300292121521,0.31337592477177556
False,-45.0,-0.15000000000000105,645257.9091640739,rowcol,0.4909866746087036,0.04972419880762853,0.08863028008563069,0.2247456446866367,0.17756630970111917,0.2827174951817867,0.059497702160205605,0.16053002921225118,0.3133759247722674
False,75.0,-0.15000000000000105,645257.9091640739,rowcol,0.4909866746087036,0.04972419880762853,0.08863028008563069,0.2247456446866367,0.17756630970111917,0.2827174951817867,0.05949770216020561,0.1605300292122512,0.3133759247722674
False,-75.0,0.14999999999999894,645257.9091640739,rowcol,0.49098667463027573,0.04972419859362558,0.08869419187286313,0.22565149331946696,0.17777946243780474,0.28295961545110815,0.05949427833847521,0.16249866175827335,0.3143456851923301
False,45.0,0.14999999999999894,645257.9091640739,rowcol,0.49098667463027573,0.04972419859362558,0.08869419187286313,0.22565149331946702,0.17777946243780474,0.28295961545110815,0.05949427833847521,0.16249866175827335,0.31434568519233014
False,-15.0,-0.15000000000000105,645257.9091640739,rowcol,0.4909866746303732,0.04972419859365849,0.08869419187324332,0.2256514933199699,0.17777946243838716,0.2829596154513584,0.05949427833882807,0.1624986617591926,0.3143456851932132
True,-50.0,0.14999999999999894,645257.9091640739,rowcol,0.47789897235876655,0.04879558539249015,0.09004493812660054,0.22436054281386403,0.16066132045189516,0.2817461893575269,0.06986440684741722,0.16097383269395518,0.31440548094046455
True,70.0,0.14999999999999894,645257.9091640739,rowcol,0.47789897235876655,0.04879558539249015,0.09004493812660054,0.22436054281386403,0.16066132045189516,0.2817461893575269,0.06986440684741722,0.16097383269395518,0.31440548094046455
False,25.0,0.29999999999999893,645257.9091640739,rowcol,0.5067225064987236,0.05156244093994594,0.07529436891498444,0.23957072123306467,0.13978981896608328,0.30708093393057856,0.05604178284025742,0.1623507779335473,0.3148650901480491
False,85.0,-0.30000000000000104,645257.9091640739,rowcol,0.5067225065007069,0.051562440940020715,0.07529436891998259,0.23957072123153378,0.1397898189740048,0.307080933925607,0.056041782844595,0.16235077793729671,0.31486509015151637
False,-35.0,-0.30000000000000104,645257.9091640739,rowcol,0.5067225065007069,0.051562440940020715,0.07529436891998259,0.2395707212315338,0.1397898189740048,0.307080933925607,0.056041782844595,0.1623507779372967,0.3148650901515164
False,-90.0,0.29999999999999893,645257.9091640739,rowcol,0.5075926535536789,0.051745319270714324,0.07263937013018994,0.2425707674581181,0.13269571827022877,0.3130046231493817,0.05503341660338037,0.16103276278869458,0.315210137588308
False,30.0,0.29999999999999893,645257.9091640739,rowcol,0.5075926535536789,0.051745319270714324,0.07263937013018994,0.2425707674581181,0.13269571827022877,0.3130046231493817,0.055033416603380375,0.16103276278869458,0.315210137588308
False,-30.0,-0.30000000000000104,645257.9091640739,rowcol,0.5075926535558891,0.051745319270773305,0.07263937013590965,0.24257076745627199,0.1326957182790273,0.31300462314356464,0.05503341660843902,0.16103276279308407,0.31521013759218164
False,90.0,-0.30000000000000104,645257.9091640739,rowcol,0.5075926535558891,0.051745319270773305,0.07263937013590967,0.24257076745627199,0.1326957182790273,0.31300462314356464,0.05503341660843902,0.16103276279308407,0.31521013759218164
False,-85.0,0.29999999999999893,645257.9091640739,rowcol,0.5067225064856498,0.051562441068427195,0.07533233324498628,0.23995538078352532,0.13995348480753741,0.3072310465259276,0.05602764222077579,0.16315575643083804,0.31528771402851163
False,35.0,0.29999999999999893,645257.9091640739,rowcol,0.5067225064856499,0.051562441068427195,0.07533233324498628,0.23995538078352532,0.13995348480753741,0.30723104652592764,0.05602764222077579,0.16315575643083804,0.31528771402851163
