Br_relative_l2,Bt_relative_l2,Br_rms,Bt_rms,slotted_FEMM_Br_rms,slotted_FEMM_Bt_rms,lambda_drop,lambda_b_gain,width_scale,notch_kind,normalize_mean,slot_opening_deg,slot_centers_deg,model_csv
0.10145390908779185,0.4171822804310259,0.486157791986763,0.03892823659681449,0.5106783515674461,0.04904435641138518,0.32,0.14000000000000004,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10206067961492228,0.4168231814149551,0.4857446932446032,0.03426048435551498,0.5106783515674461,0.04904435641138518,0.28,0.10000000000000003,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10406724875738592,0.41694493085865075,0.48543809298674495,0.03890131740759951,0.5106783515674461,0.04904435641138518,0.28,0.14000000000000004,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10602519899617048,0.4166685078273278,0.4850415356657347,0.03422887797310725,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.10000000000000003,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10834945216659608,0.4168268947196246,0.48483300489088205,0.03887783201986883,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.14000000000000004,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10263969487209247,0.4225523196283712,0.48687842700659556,0.04465339043524417,0.5106783515674461,0.04904435641138518,0.32,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10353176198703413,0.422233604533709,0.4859442597691892,0.04462208121143717,0.5106783515674461,0.04904435641138518,0.28,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10040967998324019,0.42631176226611356,0.4865867977428689,0.05025702012369624,0.5106783515674461,0.04904435641138518,0.32,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10440011229580426,0.42304661379164443,0.4879855552565895,0.044689371229191734,0.5106783515674461,0.04904435641138518,0.36,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10088781321658047,0.4267430795279395,0.48757760802874384,0.05028513883055068,0.5106783515674461,0.04904435641138518,0.36,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10228628994550575,0.4260307856042932,0.4857441126172093,0.05023240411418261,0.5106783515674461,0.04904435641138518,0.28,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11171751216047655,0.41664871028472306,0.48446969443277915,0.034201803239755385,0.5106783515674461,0.04904435641138518,0.2,0.10000000000000003,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
