edge_width_deg,window_power,edge_bt_gain,edge_params,bt_mode,model_Br_rms,model_Bt_rms,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,objective
14.0,1.2,0.2,closed-form,drive,0.5096365899713525,0.087201443006951,0.20429684356601346,1.4759629671746375,0.04737425984084997,0.4880100455816045,0.20572038611252305,1.469134427283459,0.2050112906253752,1.472540962248121,0.09153277371674737,1.0582563200201647,0.5336764374426863
13.0,1.2,-0.15,closed-form,drive,0.5152752261631554,0.04076854231659403,0.13242496395140532,1.7223529726247453,0.04388814462195954,0.4238646313731947,0.13435558675520554,1.7176539563676576,0.13339572131349828,1.7199970226233825,0.06612615068851589,1.2037536711192687,0.5341284380399843
9.0,1.6,-0.3,closed-form,drive,0.5300917609938579,0.044354317208105655,0.1583881303103085,1.6583732540512641,0.043231525587896884,0.3973468923742244,0.16002363496421654,1.6499790575164683,0.15920963740658656,1.6541671061883807,0.07408654918229421,1.155736211665029,0.5343175963573595
12.0,0.8,0.3,closed-form,drive,0.5240542975724551,0.0983173055138859,0.06877388287165509,1.9125588911738658,0.0432315291329677,0.39731728456922316,0.07126607016837166,1.9058889028611516,0.07003358445159404,1.9092153881065221,0.04834255002949712,1.3232088400307678,0.5359773985983237
10.0,1.0,-0.25,closed-form,drive,0.5292057087954983,0.043997257689367526,0.1363972077013685,1.7334541768049365,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.7233172370346042,0.13709900650985657,1.7283757800774553,0.06692326695902583,1.2043225782084686,0.5364208216104396
12.0,1.2,0.3,closed-form,drive,0.5202739284084175,0.0983173055138859,0.0698589106834622,1.9125588911738658,0.04323153090550735,0.39731728456922316,0.07319157186974483,1.9058889028611516,0.07154801964387862,1.9092153881065221,0.04868326239014478,1.3232088400307678,0.5368481632762709
13.0,1.2,0.25,closed-form,drive,0.5152752261631554,0.09414573419328681,0.13242496395140532,1.743059264632772,0.04388814462195954,0.42629467617653377,0.13435558675520554,1.7359461639252685,0.13339572131349828,1.7394941696564878,0.06612615068851589,1.2169458788297947,0.5387457107386684
9.0,1.4,-0.3,closed-form,drive,0.5306057646524405,0.044354317208105655,0.16573775906899443,1.6583732540512641,0.043231525587896884,0.3973468923742244,0.167083223255908,1.6499790575164683,0.166413212144644,1.6541671061883807,0.07648829187622336,1.155736211665029,0.5392405902096089
16.0,1.2,-0.05,closed-form,drive,0.49702896277007413,0.0327048464093503,0.3404238731287533,1.02713434702914,0.0661118035988043,0.49422891171218414,0.3414595422250865,1.0252499514069044,0.34094314871536413,1.0261893549272012,0.14703275889976014,0.7834119879483644,0.5405570567320651
12.0,0.8,-0.2,closed-form,drive,0.5240542975724551,0.04562212654076903,0.06877388287165509,1.9341659660572919,0.0432315291329677,0.3973672689589537,0.07126607016837166,1.9280937464338805,0.07003358445159404,1.9311218448774592,0.04834255002949712,1.3376599452342006,0.5410352854195252
12.0,1.2,-0.2,closed-form,drive,0.5202739284084175,0.04562212654076903,0.0698589106834622,1.9341659660572919,0.04323153090550735,0.3973672689589537,0.07319157186974483,1.9280937464338805,0.07154801964387862,1.9311218448774592,0.04868326239014478,1.3376599452342006,0.5419060500974725
15.0,0.8,0.2,closed-form,drive,0.5106529890774276,0.09335860005857229,0.16549322547078377,1.5784931981400256,0.05017788613416867,0.6387726412313747,0.16733148979421544,1.5709052670878714,0.16641675563511615,1.5746908095218823,0.0799966144849925,1.163776393050154,0.545564216524837
9.0,1.2,-0.3,closed-form,drive,0.5311851080803259,0.044354317208105655,0.17536234166382222,1.6583732540512641,0.043231525587896884,0.3973468923742244,0.17638566120757276,1.6499790575164683,0.17587578099190326,1.6541671061883807,0.07968578047079804,1.155736211665029,0.5457499779007243
14.0,1.4,-0.1,closed-form,drive,0.5072572790174579,0.03551136478708915,0.2473997742245308,1.4009284090655012,0.04821295255142984,0.47294177506732515,0.24853952262213655,1.3976406765883929,0.24797145633395393,1.3992798785276988,0.10698761245566743,1.00793395878339,0.5465545077467377
16.0,1.0,0.15,closed-form,drive,0.5008723469185751,0.08179657765026592,0.28162684540846317,1.180318307490566,0.06140742868917615,0.6517200021055131,0.28290826061457375,1.173815079681779,0.2822695765727528,1.1770600487307143,0.12439299293659238,0.9293085430423758,0.5484453348018874
15.0,1.4,0.15,closed-form,drive,0.5006300066827819,0.07781099331291731,0.32302800821849914,1.127422646896889,0.057206967797105636,0.5247116877898245,0.3239879756895454,1.121383570451457,0.3235093192245833,1.1243968218059273,0.1374912376070847,0.8526936839082709,0.5491622887035836
15.0,1.6,-0.05,closed-form,drive,0.4981410215010517,0.0330514430429453,0.36682428941740514,1.0101624530413524,0.059740558789977145,0.4607611273527588,0.3676051735955788,1.0082153594694294,0.3672157290966257,1.00918604164327,0.15430127520323134,0.7619474270674055,0.5495083798606422
15.0,1.0,-0.1,closed-form,drive,0.5067744318617403,0.03567350578810198,0.22145636160748494,1.4545309593721714,0.05240172689228632,0.5599090809675398,0.222929716450086,1.4512887399314567,0.2221957508294626,1.4529052020807125,0.09967138525584757,1.065172069469153,0.5502501223603631
10.0,0.8,-0.25,closed-form,drive,0.5303248848687021,0.043997257689367526,0.158693657231506,1.7334541768049365,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.7233172370346042,0.15908877587854667,1.7283757800774553,0.0740465098786533,1.2043225782084686,0.5512404838091086
12.0,1.4,0.3,closed-form,drive,0.5187486845775408,0.0983173055138859,0.09583678715380667,1.9125588911738658,0.04323153179177823,0.39731728456922316,0.09837076479511773,1.9058889028611516,0.09711460469763025,1.9092153881065221,0.055089793863626405,1.3232088400307678,0.5522029995185657
9.0,1.0,-0.3,closed-form,drive,0.5318484077052114,0.044354317208105655,0.1878794388714679,1.6583732540512641,0.043231525587896884,0.3973468923742244,0.188549936132539,1.6499790575164683,0.18821566441595008,1.6541671061883807,0.08391967184795912,1.155736211665029,0.5543028284763017
14.0,0.8,-0.15,closed-form,drive,0.515596148786347,0.04315009073124174,0.11372640594536924,1.834952060309116,0.04581014072207516,0.5320240655842129,0.1159827106534321,1.8302551137286502,0.1148623813473073,1.832597048766855,0.06171804664598415,1.2991988728872397,0.5566394856280756
12.0,1.4,-0.2,closed-form,drive,0.5187486845775408,0.04562212654076903,0.09583678715380667,1.9341659660572919,0.04323153179177823,0.3973672689589537,0.09837076479511773,1.9280937464338805,0.09711460469763025,1.9311218448774592,0.055089793863626405,1.3376599452342006,0.5572608863397671
16.0,1.6,0.1,closed-form,drive,0.4908590830618672,0.06550594673810935,0.44011799100558074,0.7466106333205509,0.07581211728549346,0.49811938816467827,0.44080355863612786,0.7416914540670476,0.44046160179418486,0.7441466848654582,0.18647368025614192,0.6226873729155853,0.5585758214045614
13.0,1.4,-0.15,closed-form,drive,0.513342572547908,0.04076854231659403,0.16894083532555665,1.7223529726247453,0.044007681172432166,0.4238646313731947,0.1704441548859197,1.7176539563676576,0.1696956807411223,1.7199970226233825,0.07796042280264177,1.2037536711192687,0.5586676959537786
11.0,1.4,-0.25,closed-form,drive,0.5234399296943347,0.04897920435918025,0.06535490379467457,2.023417819672733,0.043231525587896884,0.3973468923742244,0.06940854906596075,2.015108254544255,0.06741630175724844,2.0192530822268804,0.04776544683875632,1.3958387183880003,0.5599047038895933
11.0,1.2,-0.25,closed-form,drive,0.5246013876220967,0.04897920435918025,0.06684649606901016,2.023417819672733,0.043231525587896884,0.3973468923742244,0.07047418911225094,2.015108254544255,0.06868796598131764,2.0192530822268804,0.04804396401270677,1.3958387183880003,0.560628303541968
13.0,1.4,0.25,closed-form,drive,0.513342572547908,0.09414573419328681,0.16894083532555665,1.743059264632772,0.044007681172432166,0.42629467617653377,0.1704441548859197,1.7359461639252685,0.1696956807411223,1.7394941696564878,0.07796042280264177,1.2169458788297947,0.5632849686524627
14.0,1.4,0.2,closed-form,drive,0.5072572790174579,0.087201443006951,0.2473997742245308,1.4759629671746375,0.04821295255142984,0.4880100455816045,0.24853952262213655,1.469134427283459,0.24797145633395393,1.472540962248121,0.10698761245566743,1.0582563200201647,0.564167334179609
11.0,1.6,-0.25,closed-form,drive,0.5224101518895472,0.04897920435918025,0.07432396567100191,2.023417819672733,0.043231525587896884,0.3973468923742244,0.07809615264391805,2.015108254544255,0.07623720975231175,2.0192530822268804,0.04976848742245847,1.3958387183880003,0.5649950622715676
9.0,0.8,-0.3,closed-form,drive,0.5326235681783368,0.044354317208105655,0.2041761107700268,1.6583732540512641,0.043231525587896884,0.3973468923742244,0.20446471691139367,1.6499790575164683,0.2043207567815134,1.6541671061883807,0.08953873330767485,1.155736211665029,0.5655586722639647
16.0,0.8,-0.1,closed-form,drive,0.5054188997700635,0.03635441261114352,0.21729193897597446,1.4907874391621028,0.05689115578631593,0.6467646003935054,0.2188845306292557,1.4875798883851432,0.2180912997490932,1.4891790347707385,0.10035329008773806,1.1136751466620336,0.5664715463316324
11.0,1.0,-0.25,closed-form,drive,0.5259279565783433,0.04897920435918025,0.08193174962748967,2.023417819672733,0.043231525587896884,0.3973468923742244,0.08447747791524848,2.015108254544255,0.08321692451685518,2.0192530822268804,0.05146349509942079,1.3958387183880003,0.5691329701161202
12.0,1.6,0.3,closed-form,drive,0.5174009996736073,0.0983173055138859,0.12310366983716231,1.9125588911738658,0.04323153267804982,0.39731728456922316,0.12506753263444248,1.9058889028611516,0.12409147311889991,1.9092153881065221,0.06288816153327771,1.3232088400307678,0.5694432711356614
12.0,1.6,-0.2,closed-form,drive,0.5174009996736073,0.04562212654076903,0.12310366983716231,1.9341659660572919,0.04323153267804982,0.3973672689589537,0.12506753263444248,1.9280937464338805,0.12409147311889991,1.9311218448774592,0.06288816153327771,1.3376599452342006,0.5745011579568629
14.0,1.6,-0.1,closed-form,drive,0.5051692424971337,0.03551136478708915,0.2869188209739899,1.4009284090655012,0.04908519287177918,0.47294177506732515,0.2878380964891992,1.3976406765883929,0.28737975633767393,1.3992798785276988,0.12153526390864845,1.00793395878339,0.5748950642010208
14.0,0.8,0.25,closed-form,drive,0.515596148786347,0.1015840038656914,0.11372640594536924,1.9117716289238684,0.04581014072207516,0.5498691805090776,0.1159827106534321,1.903446642478652,0.1148623813473073,1.907599421404774,0.06171804664598415,1.351499837009471,0.5749448230708566
10.0,1.6,-0.3,closed-form,drive,0.5266475740708034,0.05033733967597301,0.10210173310776446,1.997798151459459,0.043231525587896884,0.3973468923742244,0.10509421117656768,1.9865315135207664,0.10361180361418897,1.9921535043170746,0.05688545186666804,1.3779356553982227,0.5754270625210121
10.0,1.4,-0.3,closed-form,drive,0.5273979278290949,0.05033733967597301,0.10873935948234115,1.997798151459459,0.043231525587896884,0.3973468923742244,0.1112869601771388,1.9865315135207664,0.11002311121643078,1.9921535043170746,0.058712229458092666,1.3779356553982227,0.5794977977732213
16.0,1.4,-0.05,closed-form,drive,0.4937289586633564,0.0327048464093503,0.3930806758692467,1.02713434702914,0.07093114675533099,0.49422891171218414,0.393922339910439,1.0252499514069044,0.3935025844320359,1.0261893549272012,0.1677163131104776,0.7834119879483644,0.5796364134436177
15.0,1.6,0.15,closed-form,drive,0.4981410215010517,0.07781099331291731,0.36682428941740514,1.127422646896889,0.059740558789977145,0.5247116877898245,0.3676051735955788,1.121383570451457,0.3672157290966257,1.1243968218059273,0.15430127520323134,0.8526936839082709,0.5812695697549451
13.0,1.6,-0.15,closed-form,drive,0.5116408784915562,0.04076854231659403,0.20322295628066084,1.7223529726247453,0.04412997800064665,0.4238646313731947,0.2044144963847582,1.7176539563676576,0.20382080253526683,1.7199970226233825,0.08973357099224837,1.2037536711192687,0.5823846367713358
15.0,1.0,0.2,closed-form,drive,0.5067744318617403,0.09335860005857229,0.22145636160748494,1.5784931981400256,0.05240172689228632,0.6387726412313747,0.222929716450086,1.5709052670878714,0.2221957508294626,1.5746908095218823,0.09967138525584757,1.163776393050154,0.5847616356137134
11.0,0.8,-0.25,closed-form,drive,0.5274682962592977,0.04897920435918025,0.10926985721553073,2.023417819672733,0.043231525587896884,0.3973468923742244,0.1106896258904743,2.015108254544255,0.10998346891188229,2.0192530822268804,0.05870077711612707,1.3958387183880003,0.5857385426710859
14.0,1.0,-0.15,closed-form,drive,0.51238127890382,0.04315009073124174,0.1582750189157158,1.834952060309116,0.04657223003821682,0.5320240655842129,0.160076002763877,1.8302551137286502,0.15917987998239044,1.832597048766855,0.07577011237573855,1.2991988728872397,0.5862026758801091
10.0,1.2,-0.3,closed-form,drive,0.5282423382542187,0.05033733967597301,0.11998345018465388,1.997798151459459,0.043231525587896884,0.3973468923742244,0.12198169587109524,1.9865315135207664,0.12098872008061973,1.9921535043170746,0.06194902371576916,1.3779356553982227,0.586572555133364
13.0,1.6,0.25,closed-form,drive,0.5116408784915562,0.09414573419328681,0.20322295628066084,1.743059264632772,0.04412997800064665,0.42629467617653377,0.2044144963847582,1.7359461639252685,0.20382080253526683,1.7394941696564878,0.08973357099224837,1.2169458788297947,0.5870019094700198
15.0,1.2,-0.1,closed-form,drive,0.5034769646440258,0.03567350578810198,0.2745911530351804,1.4545309593721714,0.05475339101950197,0.5599090809675398,0.2757756944836599,1.4512887399314567,0.27518525952145706,1.4529052020807125,0.11920980616133625,1.065172069469153,0.5883348713080498
13.0,0.8,-0.2,closed-form,drive,0.5200900691487456,0.04991149663921734,0.07134430915709829,2.1261614808943596,0.04365754016228057,0.43924232714946193,0.07425589477559909,2.1200946122401656,0.07281760135652793,2.123119824707194,0.049291242835941676,1.4710371671918254,0.5896404118278653
16.0,1.2,0.15,closed-form,drive,0.49702896277007413,0.08179657765026592,0.3404238731287533,1.180318307490566,0.0661118035988043,0.6517200021055131,0.3414595422250865,1.173815079681779,0.34094314871536413,1.1770600487307143,0.14703275889976014,0.9293085430423758,0.5916208510149691
14.0,1.6,0.2,closed-form,drive,0.5051692424971337,0.087201443006951,0.2869188209739899,1.4759629671746375,0.04908519287177918,0.4880100455816045,0.2878380964891992,1.469134427283459,0.28737975633767393,1.472540962248121,0.12153526390864845,1.0582563200201647,0.5925078906338919
13.0,0.8,0.3,closed-form,drive,0.5200900691487456,0.10720465953951336,0.07134430915709829,2.1471510053976055,0.04365754016228057,0.44217217061776604,0.07425589477559909,2.138637095822129,0.07281760135652793,2.142883699739494,0.049291242835941676,1.4845431321940026,0.5943674995786273
10.0,1.0,-0.3,closed-form,drive,0.5292057087954983,0.05033733967597301,0.1363972077013685,1.997798151459459,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.9865315135207664,0.13709900650985657,1.9921535043170746,0.06692326695902583,1.3779356553982227,0.5971853986268536
13.0,1.0,-0.2,closed-form,drive,0.5174968824502333,0.04991149663921734,0.09607011825137267,2.1261614808943596,0.04377141527122384,0.43924232714946193,0.0985924293085606,2.1200946122401656,0.0973419956345796,2.123119824707194,0.05551065010364588,1.4710371671918254,0.6044433570928875
14.0,1.0,0.25,closed-form,drive,0.51238127890382,0.1015840038656914,0.1582750189157158,1.9117716289238684,0.04657223003821682,0.5498691805090776,0.160076002763877,1.903446642478652,0.15917987998239044,1.907599421404774,0.07577011237573855,1.351499837009471,0.6045080133228901
13.0,1.0,0.3,closed-form,drive,0.5174968824502333,0.10720465953951336,0.09607011825137267,2.1471510053976055,0.04377141527122384,0.44217217061776604,0.0985924293085606,2.138637095822129,0.0973419956345796,2.142883699739494,0.05551065010364588,1.4845431321940026,0.6091704448436496
10.0,0.8,-0.3,closed-form,drive,0.5303248848687021,0.05033733967597301,0.158693657231506,1.997798151459459,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.9865315135207664,0.15908877587854667,1.9921535043170746,0.0740465098786533,1.3779356553982227,0.6120050608255225
16.0,1.0,-0.1,closed-form,drive,0.5008723469185751,0.03635441261114352,0.28162684540846317,1.4907874391621028,0.06140742868917615,0.6467646003935054,0.28290826061457375,1.4875798883851432,0.2822695765727528,1.4891790347707385,0.12439299293659238,1.1136751466620336,0.6129736460687676
16.0,1.6,-0.05,closed-form,drive,0.4908590830618672,0.0327048464093503,0.44011799100558074,1.02713434702914,0.07581211728549346,0.49422891171218414,0.44080355863612786,1.0252499514069044,0.44046160179418486,1.0261893549272012,0.18647368025614192,0.7834119879483644,0.6148294366660342
12.0,1.0,-0.25,closed-form,drive,0.5220211928392419,0.05467047341926284,0.054782792772027834,2.295800509988985,0.04323153001923717,0.39737244284998496,0.05860265720510746,2.2884632042622486,0.056728750146027664,2.2921222286691303,0.045573861813589335,1.5766392852543343,0.617252674203716
14.0,1.2,-0.15,closed-form,drive,0.5096365899713525,0.04315009073124174,0.20429684356601346,1.834952060309116,0.04737425984084997,0.5320240655842129,0.20572038611252305,1.8302551137286502,0.2050112906253752,1.832597048766855,0.09153277371674737,1.2991988728872397,0.6180063309461625
16.0,0.8,0.2,closed-form,drive,0.5054188997700635,0.09875855923035964,0.21729193897597446,1.6521702996329182,0.05689115578631593,0.8300720235500476,0.2188845306292557,1.6440652334900454,0.2180912997490932,1.6481088698349933,0.10035329008773806,1.2708628447862513,0.6214872406751085
15.0,1.2,0.2,closed-form,drive,0.5034769646440258,0.09335860005857229,0.2745911530351804,1.5784931981400256,0.05475339101950197,0.6387726412313747,0.2757756944836599,1.5709052670878714,0.27518525952145706,1.5746908095218823,0.11920980616133625,1.163776393050154,0.6228463845614001
15.0,1.4,-0.1,closed-form,drive,0.5006300066827819,0.03567350578810198,0.32302800821849914,1.4545309593721714,0.057206967797105636,0.5599090809675398,0.3239879756895454,1.4512887399314567,0.3235093192245833,1.4529052020807125,0.1374912376070847,1.065172069469153,0.6235297236498923
15.0,0.8,-0.15,closed-form,drive,0.5106529890774276,0.04495659989051317,0.16549322547078377,1.9167813277536183,0.05017788613416867,0.6793207197569074,0.16733148979421544,1.912060775856025,0.16641675563511615,1.9144144233360174,0.0799966144849925,1.387401354915376,0.6238329531776647
12.0,0.8,-0.25,closed-form,drive,0.5240542975724551,0.05467047341926284,0.06877388287165509,2.295800509988985,0.0432315291329677,0.39737244284998496,0.07126607016837166,2.2884632042622486,0.07003358445159404,2.2921222286691303,0.04834255002949712,1.5766392852543343,0.624678054426572
12.0,1.2,-0.25,closed-form,drive,0.5202739284084175,0.05467047341926284,0.0698589106834622,2.295800509988985,0.04323153090550735,0.39737244284998496,0.07319157186974483,2.2884632042622486,0.07154801964387862,2.2921222286691303,0.04868326239014478,1.5766392852543343,0.6255488191045192
13.0,1.2,-0.2,closed-form,drive,0.5152752261631554,0.04991149663921734,0.13242496395140532,2.1261614808943596,0.04388814462195954,0.43924232714946193,0.13435558675520554,2.1200946122401656,0.13339572131349828,2.123119824707194,0.06612615068851589,1.4710371671918254,0.6276776616653792
16.0,1.4,0.15,closed-form,drive,0.4937289586633564,0.08179657765026592,0.3930806758692467,1.180318307490566,0.07093114675533099,0.6517200021055131,0.393922339910439,1.173815079681779,0.3935025844320359,1.1770600487307143,0.1677163131104776,0.9293085430423758,0.6307002077265217
13.0,1.2,0.3,closed-form,drive,0.5152752261631554,0.10720465953951336,0.13242496395140532,2.1471510053976055,0.04388814462195954,0.44217217061776604,0.13435558675520554,2.138637095822129,0.13339572131349828,2.142883699739494,0.06612615068851589,1.4845431321940026,0.6324047494161412
11.0,1.4,-0.3,closed-form,drive,0.5234399296943347,0.057228857384598715,0.06535490379467457,2.338328544389387,0.043231525587896884,0.3973468923742244,0.06940854906596075,2.328843823616983,0.06741630175724844,2.3335747611635913,0.04776544683875632,1.6041736267798874,0.6328219218267538
11.0,1.2,-0.3,closed-form,drive,0.5246013876220967,0.057228857384598715,0.06684649606901016,2.338328544389387,0.043231525587896884,0.3973468923742244,0.07047418911225094,2.328843823616983,0.06868796598131764,2.3335747611635913,0.04804396401270677,1.6041736267798874,0.6335455214791285
14.0,1.2,0.25,closed-form,drive,0.5096365899713525,0.1015840038656914,0.20429684356601346,1.9117716289238684,0.04737425984084997,0.5498691805090776,0.20572038611252305,1.903446642478652,0.2050112906253752,1.907599421404774,0.09153277371674737,1.351499837009471,0.6363116683889435
11.0,1.6,-0.3,closed-form,drive,0.5224101518895472,0.057228857384598715,0.07432396567100191,2.338328544389387,0.043231525587896884,0.3973468923742244,0.07809615264391805,2.328843823616983,0.07623720975231175,2.3335747611635913,0.04976848742245847,1.6041736267798874,0.637912280208728
12.0,1.4,-0.25,closed-form,drive,0.5187486845775408,0.05467047341926284,0.09583678715380667,2.295800509988985,0.04323153179177823,0.39737244284998496,0.09837076479511773,2.2884632042622486,0.09711460469763025,2.2921222286691303,0.055089793863626405,1.5766392852543343,0.6409036553468139
11.0,1.0,-0.3,closed-form,drive,0.5259279565783433,0.057228857384598715,0.08193174962748967,2.338328544389387,0.043231525587896884,0.3973468923742244,0.08447747791524848,2.328843823616983,0.08321692451685518,2.3335747611635913,0.05146349509942079,1.6041736267798874,0.6420501880532806
14.0,1.4,-0.15,closed-form,drive,0.5072572790174579,0.04315009073124174,0.2473997742245308,1.834952060309116,0.04821295255142984,0.5320240655842129,0.24853952262213655,1.8302551137286502,0.24797145633395393,1.832597048766855,0.10698761245566743,1.2991988728872397,0.6484972276830852
13.0,1.4,-0.2,closed-form,drive,0.513342572547908,0.04991149663921734,0.16894083532555665,2.1261614808943596,0.044007681172432166,0.43924232714946193,0.1704441548859197,2.1200946122401656,0.1696956807411223,2.123119824707194,0.07796042280264177,1.4710371671918254,0.6522169195791735
15.0,1.6,-0.1,closed-form,drive,0.4981410215010517,0.03567350578810198,0.36682428941740514,1.4545309593721714,0.059740558789977145,0.5599090809675398,0.3676051735955788,1.4512887399314567,0.3672157290966257,1.4529052020807125,0.15430127520323134,1.065172069469153,0.6556370047012539
16.0,1.2,-0.1,closed-form,drive,0.49702896277007413,0.03635441261114352,0.3404238731287533,1.4907874391621028,0.0661118035988043,0.6467646003935054,0.3414595422250865,1.4875798883851432,0.34094314871536413,1.4891790347707385,0.14703275889976014,1.1136751466620336,0.6561491622818493
13.0,1.4,0.3,closed-form,drive,0.513342572547908,0.10720465953951336,0.16894083532555665,2.1471510053976055,0.044007681172432166,0.44217217061776604,0.1704441548859197,2.138637095822129,0.1696956807411223,2.142883699739494,0.07796042280264177,1.4845431321940026,0.6569440073299355
15.0,1.4,0.2,closed-form,drive,0.5006300066827819,0.09335860005857229,0.32302800821849914,1.5784931981400256,0.057206967797105636,0.6387726412313747,0.3239879756895454,1.5709052670878714,0.3235093192245833,1.5746908095218823,0.1374912376070847,1.163776393050154,0.6580412369032427
12.0,1.6,-0.25,closed-form,drive,0.5174009996736073,0.05467047341926284,0.12310366983716231,2.295800509988985,0.04323153267804982,0.39737244284998496,0.12506753263444248,2.2884632042622486,0.12409147311889991,2.2921222286691303,0.06288816153327771,1.5766392852543343,0.6581439269639096
11.0,0.8,-0.3,closed-form,drive,0.5274682962592977,0.057228857384598715,0.10926985721553073,2.338328544389387,0.043231525587896884,0.3973468923742244,0.1106896258904743,2.328843823616983,0.10998346891188229,2.3335747611635913,0.05870077711612707,1.6041736267798874,0.6586557606082464
15.0,0.8,0.25,closed-form,drive,0.5106529890774276,0.10929502028893769,0.16549322547078377,2.0433692629644433,0.05017788613416867,0.7664983482948707,0.16733148979421544,2.034203090299471,0.16641675563511615,2.0387756317840102,0.0799966144849925,1.4892708932715564,0.6594872916023279
14.0,0.8,-0.2,closed-form,drive,0.515596148786347,0.05418976827287137,0.11372640594536924,2.276630868396887,0.04581014072207516,0.6000660708462301,0.1159827106534321,2.270464527311102,0.1148623813473073,2.273539229189971,0.06171804664598415,1.5990159526630328,0.6615754635496032
15.0,1.0,-0.15,closed-form,drive,0.5067744318617403,0.04495659989051317,0.22145636160748494,1.9167813277536183,0.05240172689228632,0.6793207197569074,0.222929716450086,1.912060775856025,0.2221957508294626,1.9144144233360174,0.09967138525584757,1.387401354915376,0.663030372266541
16.0,1.6,0.15,closed-form,drive,0.4908590830618672,0.08179657765026592,0.44011799100558074,1.180318307490566,0.07581211728549346,0.6517200021055131,0.44080355863612786,1.173815079681779,0.44046160179418486,1.1770600487307143,0.18647368025614192,0.9293085430423758,0.665893230948938
14.0,1.4,0.25,closed-form,drive,0.5072572790174579,0.1015840038656914,0.2473997742245308,1.9117716289238684,0.04821295255142984,0.5498691805090776,0.24853952262213655,1.903446642478652,0.24797145633395393,1.907599421404774,0.10698761245566743,1.351499837009471,0.6668025651258661
16.0,1.0,0.2,closed-form,drive,0.5008723469185751,0.09875855923035964,0.28162684540846317,1.6521702996329182,0.06140742868917615,0.8300720235500476,0.28290826061457375,1.6440652334900454,0.2822695765727528,1.6481088698349933,0.12439299293659238,1.2708628447862513,0.6679893404122438
13.0,1.6,-0.2,closed-form,drive,0.5116408784915562,0.04991149663921734,0.20322295628066084,2.1261614808943596,0.04412997800064665,0.43924232714946193,0.2044144963847582,2.1200946122401656,0.20382080253526683,2.123119824707194,0.08973357099224837,1.4710371671918254,0.6759338603967305
14.0,1.6,-0.15,closed-form,drive,0.5051692424971337,0.04315009073124174,0.2869188209739899,1.834952060309116,0.04908519287177918,0.5320240655842129,0.2878380964891992,1.8302551137286502,0.28737975633767393,1.832597048766855,0.12153526390864845,1.2991988728872397,0.6768377841373683
14.0,0.8,0.3,closed-form,drive,0.515596148786347,0.11622502043258806,0.11372640594536924,2.3543205458994967,0.04581014072207516,0.6198487122048773,0.1159827106534321,2.344483598592609,0.1148623813473073,2.349390375908031,0.06171804664598415,1.6523149335182163,0.6802301068489174
13.0,1.6,0.3,closed-form,drive,0.5116408784915562,0.10720465953951336,0.20322295628066084,2.1471510053976055,0.04412997800064665,0.44217217061776604,0.2044144963847582,2.138637095822129,0.20382080253526683,2.142883699739494,0.08973357099224837,1.4845431321940026,0.6806609481474926
13.0,0.8,-0.25,closed-form,drive,0.5200900691487456,0.060864760624186984,0.07134430915709829,2.5341598307658293,0.04365754016228057,0.45739837213367857,0.07425589477559909,2.5267047168962264,0.07281760135652793,2.530422253240152,0.049291242835941676,1.7431688459669468,0.6848864993991578
16.0,0.8,-0.15,closed-form,drive,0.5054188997700635,0.0472927214554614,0.21729193897597446,1.97248090826291,0.05689115578631593,0.8246279441841248,0.2188845306292557,1.9677457681891064,0.2180912997490932,1.9701066523984525,0.10035329008773806,1.4636985755365841,0.6889797464377251
15.0,1.6,0.2,closed-form,drive,0.4981410215010517,0.09335860005857229,0.36682428941740514,1.5784931981400256,0.059740558789977145,0.6387726412313747,0.3676051735955788,1.5709052670878714,0.3672157290966257,1.5746908095218823,0.15430127520323134,1.163776393050154,0.6901485179546042
14.0,1.0,-0.2,closed-form,drive,0.51238127890382,0.05418976827287137,0.1582750189157158,2.276630868396887,0.04657223003821682,0.6000660708462301,0.160076002763877,2.270464527311102,0.15917987998239044,2.273539229189971,0.07577011237573855,1.5990159526630328,0.6911386538016366
14.0,1.6,0.25,closed-form,drive,0.5051692424971337,0.1015840038656914,0.2869188209739899,1.9117716289238684,0.04908519287177918,0.5498691805090776,0.2878380964891992,1.903446642478652,0.28737975633767393,1.907599421404774,0.12153526390864845,1.351499837009471,0.6951431215801491
16.0,1.4,-0.1,closed-form,drive,0.4937289586633564,0.03635441261114352,0.3930806758692467,1.4907874391621028,0.07093114675533099,0.6467646003935054,0.393922339910439,1.4875798883851432,0.3935025844320359,1.4891790347707385,0.1677163131104776,1.1136751466620336,0.6952285189934019
15.0,1.0,0.25,closed-form,drive,0.5067744318617403,0.10929502028893769,0.22145636160748494,2.0433692629644433,0.05240172689228632,0.7664983482948707,0.222929716450086,2.034203090299471,0.2221957508294626,2.0387756317840102,0.09967138525584757,1.4892708932715564,0.6986847106912043
